,Decile1stYear,Decile3rdYear,LSAT,UndergradGPA,FirstYearGPA,CumulativeGPA,WorkFullTime,FamilyIncome,Sex,Tier,Race,BarExam
5841,7,9,39.0,3.2,0.49,0.87,1,2,1.0,3,1,1
5842,4,6,22.7,3.2,-0.35,0.2,1,3,2.0,4,2,1
5843,5,8,46.0,3.2,-0.12,0.68,1,4,1.0,5,1,1
5844,7,5,38.0,3.2,0.45,-0.2,1,5,1.0,3,1,1
5845,6,4,37.0,3.2,0.11,-0.44,1,4,2.0,3,1,1
5846,4,4,36.5,3.2,-0.41,-0.39,1,2,1.0,3,1,1
5847,2,2,26.5,3.2,-0.95,-0.99,1,3,2.0,3,2,1
5848,3,4,37.0,3.2,-0.64,-0.53,1,3,1.0,4,2,1
5849,6,8,34.0,3.2,0.26,0.76,1,4,2.0,4,1,1
5850,8,7,37.0,3.2,0.7,0.5,1,4,1.0,4,1,1
5851,3,5,41.0,3.2,-0.48,-0.03,1,5,1.0,3,1,1
5852,3,6,33.0,3.2,-0.6,0.14,2,4,1.0,3,1,0
5853,8,9,31.0,3.2,0.78,1.12,1,4,2.0,5,1,1
5854,1,3,32.0,3.2,-1.16,-0.77,2,4,2.0,3,1,1
5855,1,3,29.0,3.2,-1.21,-0.73,1,4,2.0,3,2,1
5856,4,5,32.5,3.2,-0.29,-0.25,1,3,2.0,3,1,0
5857,9,7,33.0,3.2,1.25,0.36,1,4,1.0,3,2,0
5858,7,6,33.0,3.2,0.46,0.0,1,3,2.0,3,1,1
5859,8,8,32.0,3.2,0.83,0.77,1,3,1.0,2,1,1
5860,7,6,37.0,3.2,0.32,0.19,1,5,1.0,3,1,1
5861,4,3,32.0,3.2,-0.26,-0.55,1,3,1.0,4,1,1
5862,10,9,40.0,3.2,2.23,0.88,1,2,1.0,4,1,1
5863,8,5,37.0,3.2,0.64,-0.22,1,3,2.0,5,2,1
5864,7,9,47.0,3.2,0.45,1.07,1,4,1.0,5,1,1
5865,4,4,36.0,3.2,-0.23,-0.51,2,4,2.0,5,1,1
5866,2,1,36.0,3.2,-0.96,-1.25,1,4,1.0,2,1,1
5867,1,2,39.0,3.2,-1.19,-1.18,1,3,1.0,2,1,1
5868,9,9,40.0,3.2,0.99,0.93,1,3,2.0,6,2,1
5869,10,10,35.0,3.2,1.37,1.43,1,4,1.0,5,1,1
5870,4,7,34.0,3.2,-0.18,0.33,2,4,2.0,3,1,1
5871,6,7,37.0,3.2,0.15,0.5,1,4,2.0,3,1,1
5872,4,3,32.5,3.2,-0.33,-0.85,1,5,1.0,3,1,1
5873,1,1,26.7,3.2,-1.83,-1.88,1,5,1.0,2,1,1
5874,5,5,42.0,3.2,0.04,-0.12,1,5,1.0,5,1,1
5875,2,1,33.0,3.2,-0.73,-1.51,1,4,1.0,4,1,1
5876,1,3,31.0,3.2,-1.56,-0.74,1,2,2.0,3,1,0
5877,9,9,43.0,3.2,1.05,1.07,1,4,2.0,3,1,1
5878,6,6,37.0,3.2,0.11,0.14,1,4,1.0,4,1,1
5879,3,8,32.0,3.2,-0.47,0.57,1,4,2.0,3,1,1
5880,7,5,39.0,3.2,0.39,-0.04,1,3,1.0,6,1,1
5881,1,2,30.0,3.2,-1.23,-1.16,1,2,2.0,4,2,1
5882,6,8,39.0,3.2,0.12,0.7,1,3,1.0,4,1,1
5883,2,2,34.0,3.2,-1.09,-0.96,1,4,2.0,5,2,0
5884,7,6,40.0,3.2,0.56,0.16,1,3,2.0,4,1,1
5885,10,10,38.0,3.2,1.6,1.34,1,4,1.0,6,2,1
5886,2,2,36.0,3.2,-0.91,-1.04,1,3,1.0,4,2,1
5887,4,4,30.0,3.2,-0.36,-0.46,1,2,1.0,3,2,1
5888,7,5,45.0,3.2,0.58,-0.08,1,3,1.0,4,1,1
5889,8,7,33.0,3.2,0.8,0.38,1,4,2.0,3,1,1
5890,9,10,37.0,3.2,1.11,1.56,1,3,2.0,2,1,1
5891,4,4,41.0,3.2,-0.24,-0.25,1,4,1.0,5,1,1
5892,1,1,40.0,3.2,-1.23,-1.37,1,4,2.0,4,1,1
5893,10,10,38.0,3.2,1.92,1.98,1,3,2.0,3,1,1
5894,6,7,44.0,3.2,0.24,0.31,1,4,1.0,4,1,1
5895,2,5,41.0,3.2,-0.76,-0.19,1,3,1.0,4,2,1
5896,2,2,31.0,3.2,-0.94,-1.13,1,3,2.0,2,1,1
5897,3,1,27.0,3.2,-0.69,-1.82,1,2,1.0,4,2,1
5898,5,6,39.5,3.2,0.03,0.1,1,4,2.0,3,1,1
5899,8,8,35.0,3.2,0.7,0.65,1,2,2.0,3,1,1
5900,5,6,28.0,3.2,0.0,0.19,1,4,1.0,2,1,1
5901,8,8,35.0,3.2,0.75,0.76,1,4,1.0,2,1,1
5902,3,3,45.0,3.2,-0.69,-0.79,1,3,1.0,4,1,1
5903,8,8,32.0,3.2,0.83,0.64,1,4,1.0,3,1,1
5904,10,10,36.0,3.2,1.47,1.63,1,5,1.0,3,1,1
5905,3,2,28.0,3.2,-0.6,-0.95,1,5,1.0,2,1,1
5906,6,4,31.5,3.2,0.17,-0.42,1,4,2.0,3,1,1
5907,3,2,40.0,3.2,-0.6,-0.93,1,3,1.0,4,1,1
5908,1,2,37.0,3.2,-1.32,-1.09,1,4,2.0,6,1,1
5909,3,4,39.0,3.2,-0.65,-0.44,1,3,2.0,3,1,1
5910,3,3,35.5,3.2,-0.65,-0.73,1,3,2.0,5,1,1
5911,5,8,46.0,3.2,-0.01,0.87,1,3,2.0,4,1,1
5912,9,8,36.0,3.2,1.08,0.7,1,2,2.0,4,1,1
5913,3,4,32.0,3.2,-0.52,-0.5,2,2,2.0,3,1,1
5914,4,4,39.0,3.2,-0.39,-0.29,1,5,1.0,3,1,1
5915,2,2,37.0,3.2,-0.75,-1.25,1,4,1.0,4,1,1
5916,1,2,26.5,3.2,-1.66,-1.12,1,4,1.0,3,1,1
5917,6,7,40.0,3.2,0.29,0.31,1,3,2.0,3,1,1
5918,9,9,32.0,3.2,1.04,1.25,1,4,2.0,3,2,1
5919,1,1,34.0,3.2,-1.31,-1.39,1,3,2.0,4,2,0
5920,7,8,35.5,3.2,0.4,0.64,1,3,1.0,4,1,1
5921,5,7,34.0,3.2,-0.01,0.41,1,1,1.0,5,1,1
5922,6,8,38.5,3.2,0.08,0.79,1,1,1.0,3,1,1
5923,6,6,38.0,3.2,0.19,0.1,1,2,2.0,4,1,1
5924,3,1,41.0,3.2,-0.55,-1.48,1,5,1.0,5,1,1
5925,7,6,36.0,3.2,0.43,0.19,1,3,1.0,5,2,1
5926,1,1,35.0,3.2,-2.36,-2.04,1,4,2.0,3,1,1
5927,9,10,33.5,3.2,1.28,1.31,1,4,1.0,4,1,1
5928,2,1,38.0,3.2,-1.1,-1.38,1,3,2.0,6,1,1
5929,4,7,26.0,3.2,-0.27,0.24,1,2,2.0,2,1,1
5930,10,10,35.0,3.2,2.06,2.51,1,3,2.0,3,1,1
5931,8,8,40.0,3.2,0.71,0.83,1,3,2.0,5,1,1
5932,4,6,35.0,3.2,-0.23,0.05,1,4,1.0,3,1,1
5933,5,4,31.5,3.2,-0.14,-0.37,1,3,2.0,3,1,1
5934,7,6,42.0,3.2,0.55,0.2,1,2,1.0,4,1,1
5935,1,8,33.3,3.2,-1.58,0.56,1,4,2.0,3,1,1
5936,7,6,32.0,3.2,0.33,0.05,1,4,1.0,3,1,1
5937,7,7,34.0,3.2,0.53,0.54,1,4,1.0,2,1,1
5938,3,4,41.0,3.2,-0.68,-0.41,1,3,1.0,3,1,1
5939,8,10,43.0,3.2,0.85,1.37,1,4,2.0,3,1,1
5940,7,8,42.0,3.2,0.54,0.64,1,2,1.0,4,2,1
5941,8,5,40.0,3.2,0.69,-0.02,1,4,2.0,4,1,1
5942,1,1,31.0,3.2,-1.26,-1.62,1,4,2.0,3,1,1
5943,4,3,41.0,3.2,-0.29,-0.73,1,3,2.0,4,1,1
5944,3,3,30.0,3.2,-0.48,-0.89,1,3,1.0,2,1,1
5945,10,10,31.0,3.2,2.48,2.18,1,4,2.0,3,1,1
5946,2,2,29.0,3.2,-0.99,-0.88,1,3,1.0,5,2,0
5947,7,8,44.0,3.2,0.47,0.68,1,4,1.0,4,2,1
5948,8,8,26.5,3.2,0.61,0.75,1,4,2.0,3,1,1
5949,5,10,33.0,3.2,-0.14,1.4,2,3,2.0,3,1,1
5950,10,9,35.0,3.2,1.33,1.25,1,4,2.0,4,1,1
5951,8,8,43.0,3.2,0.88,0.69,1,4,1.0,4,1,1
5952,4,3,38.0,3.2,-0.35,-0.61,1,3,1.0,4,2,1
5953,6,4,38.0,3.2,0.31,-0.39,1,4,1.0,4,1,1
5954,10,8,46.0,3.2,1.34,0.55,2,2,2.0,3,1,1
5955,9,9,33.0,3.2,1.23,1.18,1,4,2.0,3,1,1
5956,6,7,35.0,3.2,0.15,0.45,1,4,1.0,3,1,1
5957,9,9,40.5,3.2,1.08,1.04,1,4,2.0,3,1,1
5958,6,5,31.0,3.2,0.08,-0.15,1,4,2.0,3,1,1
5959,4,1,34.0,3.2,-0.32,-3.19,1,2,2.0,5,2,1
5960,7,9,44.0,3.2,0.48,1.22,1,4,2.0,4,1,1
5961,9,9,31.0,3.2,0.94,1.03,1,4,1.0,3,1,1
5962,6,8,19.0,3.2,0.28,0.87,1,1,2.0,1,2,1
5963,6,4,40.0,3.2,0.32,-0.39,1,3,1.0,4,1,1
5964,3,4,36.0,3.2,-0.47,-0.46,1,3,2.0,4,1,1
5965,9,8,41.0,3.2,1.04,0.87,1,4,1.0,3,1,1
5966,9,7,41.0,3.2,0.97,0.43,1,3,2.0,5,1,1
5967,1,2,39.0,3.2,-1.41,-1.0,1,3,2.0,4,1,1
5968,9,9,33.0,3.2,1.01,1.27,1,4,2.0,1,1,1
5969,6,5,41.0,3.2,0.27,-0.07,2,4,1.0,4,1,1
5970,4,6,43.0,3.2,-0.28,0.1,1,4,1.0,4,1,1
5971,6,8,30.0,3.2,0.15,0.59,1,4,2.0,2,1,1
5972,10,10,38.0,3.2,1.83,1.46,1,4,1.0,4,1,1
5973,3,4,34.0,3.2,-0.45,-0.47,1,3,1.0,4,1,1
5974,10,10,30.0,3.2,2.01,1.74,1,4,2.0,2,1,1
5975,3,4,42.0,3.2,-0.49,-0.29,1,4,2.0,4,1,1
5976,1,2,31.5,3.2,-1.49,-1.29,1,4,1.0,4,2,1
5977,5,5,38.0,3.2,-0.05,-0.17,1,4,2.0,3,1,1
5978,9,8,35.0,3.2,0.96,0.64,1,3,1.0,2,1,1
5979,10,10,37.0,3.2,1.93,2.14,1,3,1.0,3,1,1
5980,4,2,38.0,3.2,-0.29,-1.3,1,4,1.0,3,1,1
5981,7,4,35.0,3.2,0.46,-0.5,1,2,1.0,2,1,1
5982,9,8,33.0,3.2,1.01,0.84,1,2,1.0,2,1,1
5983,6,6,39.0,3.2,0.26,0.14,1,4,1.0,5,1,1
5984,6,5,37.0,3.2,0.14,-0.07,1,3,1.0,6,1,1
5985,10,9,39.0,3.2,1.49,1.2,1,3,1.0,4,1,1
5986,3,4,31.0,3.2,-0.52,-0.5,1,3,1.0,3,1,1
5987,2,1,33.0,3.2,-1.06,-1.72,1,2,1.0,6,2,1
5988,9,6,41.0,3.2,0.9,0.06,1,4,1.0,3,1,1
5989,5,7,34.5,3.2,-0.02,0.42,1,3,1.0,3,1,1
5990,7,6,35.0,3.2,0.38,0.14,1,4,2.0,5,1,1
5991,6,6,24.0,3.2,0.17,0.0,1,3,2.0,3,1,1
5992,8,7,37.0,3.2,0.81,0.43,1,4,1.0,3,1,1
5993,6,4,34.0,3.2,0.18,-0.53,1,2,1.0,4,1,1
5994,1,5,31.0,3.2,-1.22,-0.05,2,4,2.0,3,1,0
5995,5,6,42.0,3.2,-0.02,0.15,1,3,1.0,3,1,1
5996,9,9,36.5,3.2,1.23,0.93,1,4,1.0,4,1,1
5997,6,8,39.0,3.2,0.27,0.59,1,1,2.0,5,1,1
5998,4,6,35.0,3.2,-0.21,0.2,1,4,1.0,3,1,1
5999,10,10,42.0,3.2,1.61,1.85,1,3,1.0,3,1,1
6000,5,4,38.0,3.2,-0.01,-0.45,1,4,2.0,3,1,1
6001,8,6,37.0,3.2,0.64,0.15,1,4,2.0,4,1,1
6002,2,5,33.0,3.2,-0.8,-0.05,2,3,1.0,3,1,1
6003,8,5,30.0,3.2,0.75,-0.18,1,4,1.0,3,1,1
6004,4,4,34.0,3.2,-0.25,-0.41,1,4,2.0,5,1,1
6005,7,5,39.0,3.2,0.52,-0.01,1,5,1.0,4,1,1
6006,9,9,38.0,3.2,1.06,1.13,1,3,2.0,3,1,1
6007,1,2,30.5,3.2,-1.35,-1.24,1,3,1.0,2,1,1
6008,3,2,42.0,3.2,-0.64,-0.96,1,2,1.0,4,1,1
6009,9,8,37.5,3.2,1.03,0.64,1,3,1.0,5,1,1
6010,9,8,35.0,3.2,1.1,0.81,1,2,1.0,3,1,1
6011,1,1,40.0,3.2,-2.25,-1.83,1,3,2.0,4,1,1
6012,8,7,34.0,3.2,0.82,0.38,1,3,1.0,5,1,1
6013,5,8,36.0,3.2,-0.02,0.8,1,3,1.0,3,1,1
6014,4,6,41.0,3.2,-0.19,0.06,1,4,2.0,3,1,1
6015,5,8,38.0,3.2,-0.15,0.63,1,3,1.0,5,1,1
6016,5,4,35.0,3.2,-0.17,-0.53,1,4,1.0,3,1,1
6017,5,4,32.0,3.2,-0.15,-0.5,1,3,1.0,4,1,1
6018,2,4,36.0,3.2,-0.93,-0.47,1,3,1.0,4,2,1
6019,1,2,41.0,3.2,-1.57,-1.03,1,4,1.0,5,1,1
6020,6,6,20.0,3.2,0.27,0.03,1,4,1.0,1,1,1
6021,5,3,38.0,3.2,-0.04,-0.62,1,5,1.0,4,1,1
6022,8,9,43.0,3.2,0.77,1.22,1,4,1.0,4,1,1
6023,7,6,39.0,3.2,0.35,0.06,1,3,1.0,3,1,1
6024,9,10,30.0,3.2,1.17,1.5,1,2,2.0,3,2,1
6025,4,3,39.0,3.2,-0.23,-0.58,1,4,2.0,3,2,1
6026,3,3,44.0,3.2,-0.49,-0.7,1,5,1.0,5,1,1
6027,5,5,40.0,3.2,-0.11,-0.12,1,4,1.0,4,1,1
6028,6,3,40.0,3.2,0.06,-0.75,1,3,2.0,3,1,0
6029,2,4,33.0,3.2,-0.85,-0.54,1,4,2.0,2,1,1
6030,2,3,28.5,3.2,-0.94,-0.63,1,4,1.0,3,1,1
6031,6,5,38.0,3.2,0.26,-0.22,1,3,1.0,4,1,1
6032,5,4,36.0,3.2,-0.14,-0.3,1,4,2.0,3,1,1
6033,9,9,40.0,3.2,0.87,1.17,1,5,2.0,5,1,1
6034,10,10,40.0,3.2,1.64,1.58,1,2,2.0,4,1,1
6035,9,9,42.0,3.2,0.97,1.03,1,3,1.0,3,1,1
6036,5,6,42.5,3.2,-0.12,0.12,1,4,1.0,4,1,1
6037,2,2,35.0,3.2,-0.89,-1.15,1,3,1.0,3,1,1
6038,5,5,31.0,3.2,-0.1,-0.14,1,3,1.0,2,1,1
6039,6,7,38.0,3.2,0.26,0.36,2,3,1.0,3,1,1
6040,9,10,44.0,3.2,0.99,1.39,1,3,2.0,6,1,1
6041,9,8,45.0,3.2,1.04,0.85,1,2,2.0,5,1,1
6042,3,3,34.0,3.2,-0.45,-0.68,1,3,1.0,3,1,1
6043,9,9,41.0,3.2,1.04,1.2,1,3,2.0,5,1,1
6044,1,1,25.0,3.2,-1.6,-2.03,1,3,2.0,3,2,0
6045,4,3,34.0,3.2,-0.24,-0.6,2,4,1.0,5,1,1
6046,8,9,32.0,3.2,0.75,1.2,1,3,1.0,5,1,1
6047,5,8,40.0,3.2,-0.14,0.74,1,4,1.0,4,1,1
6048,7,7,33.0,3.2,0.53,0.34,1,4,2.0,2,1,1
6049,8,9,44.0,3.2,0.71,1.12,1,2,1.0,5,1,1
6050,1,2,44.0,3.2,-1.5,-1.22,1,3,1.0,4,1,0
6051,5,3,36.0,3.2,-0.07,-0.8,1,3,1.0,3,1,0
6052,10,9,44.0,3.2,1.49,1.17,1,4,2.0,4,1,1
6053,3,3,42.0,3.2,-0.46,-0.65,1,5,1.0,3,1,1
6054,10,10,36.0,3.2,1.36,1.3,1,3,1.0,4,1,1
6055,7,7,45.0,3.2,0.56,0.31,1,4,2.0,3,1,1
6056,6,6,37.0,3.2,0.2,0.02,1,4,1.0,3,1,1
6057,1,1,28.0,3.2,-2.0,-2.36,1,4,2.0,3,1,1
6058,2,1,32.0,3.2,-0.96,-1.62,1,3,1.0,2,1,1
6059,2,4,33.0,3.2,-0.71,-0.42,1,4,1.0,3,1,1
6060,5,5,37.0,3.2,0.04,-0.1,1,3,1.0,4,1,1
6061,3,3,31.0,3.2,-0.44,-0.68,1,3,1.0,2,1,1
6062,4,3,39.0,3.2,-0.29,-0.7,1,5,2.0,3,1,1
6063,9,8,37.0,3.2,0.96,0.54,1,3,2.0,2,1,1
6064,9,9,47.0,3.2,1.11,1.03,1,1,1.0,5,1,1
6065,8,8,37.0,3.2,0.57,0.66,1,4,1.0,2,1,1
6066,2,2,37.0,3.2,-0.92,-1.16,1,3,1.0,3,1,1
6067,8,7,40.5,3.2,0.77,0.55,1,5,1.0,4,1,1
6068,1,1,34.0,3.2,-1.48,-1.91,1,4,1.0,5,2,0
6069,10,10,37.0,3.2,1.91,2.02,1,3,1.0,3,1,1
6070,2,3,33.0,3.2,-0.93,-0.81,1,4,2.0,5,2,1
6071,2,3,40.0,3.2,-1.08,-0.78,1,4,2.0,4,1,1
6072,4,4,29.3,3.2,-0.33,-0.35,1,3,1.0,3,1,1
6073,7,9,45.0,3.2,0.6,1.12,1,2,1.0,4,1,1
6074,8,6,33.5,3.2,0.87,0.01,1,4,2.0,3,1,1
6075,5,3,39.0,3.2,-0.07,-0.65,1,3,1.0,3,1,1
6076,4,4,43.0,3.2,-0.26,-0.32,1,4,2.0,4,2,1
6077,10,9,42.0,3.2,1.36,0.88,1,3,1.0,4,1,1
6078,6,9,38.0,3.2,0.23,0.91,1,4,1.0,4,1,1
6079,5,6,42.0,3.2,0.08,0.18,1,4,1.0,4,1,1
6080,5,1,35.0,3.2,0.04,-1.51,1,4,1.0,4,1,1
6081,2,4,32.0,3.2,-0.81,-0.42,1,3,2.0,3,1,1
6082,9,9,39.0,3.2,1.2,1.02,1,2,1.0,4,1,1
6083,4,2,28.0,3.2,-0.23,-0.95,1,3,1.0,3,1,1
6084,2,8,33.5,3.2,-1.03,0.63,1,4,2.0,4,1,1
6085,9,9,40.0,3.2,1.01,1.01,1,4,2.0,4,1,1
6086,6,7,34.0,3.2,0.2,0.45,2,1,1.0,5,2,1
6087,2,7,38.0,3.2,-0.77,0.48,1,3,1.0,3,1,1
6088,9,8,47.0,3.2,1.23,0.82,1,3,1.0,2,1,1
6089,9,9,46.0,3.2,0.89,1.09,2,5,2.0,3,1,1
6090,3,2,33.0,3.2,-0.48,-1.2,1,3,1.0,3,1,1
6091,4,4,38.0,3.2,-0.16,-0.35,1,4,2.0,4,1,1
6092,5,4,30.0,3.2,-0.03,-0.38,1,4,1.0,3,1,1
6093,5,7,34.5,3.2,-0.12,0.29,1,4,1.0,5,1,1
6094,8,7,38.0,3.2,0.73,0.28,1,4,2.0,3,1,1
6095,9,8,35.0,3.2,1.23,0.72,1,2,2.0,2,1,1
6096,9,8,36.0,3.2,1.02,0.57,1,4,2.0,4,1,1
6097,2,5,36.0,3.2,-0.7,-0.08,1,5,1.0,3,1,1
6098,8,10,40.0,3.2,0.86,1.43,1,4,1.0,5,1,1
6099,8,9,39.0,3.2,0.58,0.91,1,3,2.0,3,1,1
6100,2,2,43.0,3.2,-0.84,-0.93,1,1,1.0,2,1,0
6101,5,3,42.0,3.2,-0.18,-0.67,1,4,1.0,5,1,1
6102,8,6,37.0,3.2,0.65,0.23,1,4,2.0,6,1,1
6103,8,6,41.0,3.2,0.74,0.21,1,4,1.0,4,1,1
6104,8,9,34.0,3.2,0.77,0.97,1,4,1.0,3,1,1
6105,10,10,30.0,3.2,2.01,2.44,1,2,1.0,4,1,1
6106,8,6,37.0,3.2,0.62,0.24,2,4,2.0,5,1,1
6107,8,7,39.0,3.2,0.74,0.44,1,4,1.0,3,1,1
6108,6,7,32.0,3.2,0.3,0.47,1,3,2.0,3,1,1
6109,3,5,33.0,3.2,-0.53,-0.13,1,4,2.0,2,1,1
6110,2,1,42.0,3.2,-0.76,-1.37,1,4,2.0,5,1,1
6111,8,7,36.0,3.2,0.62,0.34,1,4,1.0,3,1,1
6112,6,7,48.0,3.2,0.21,0.48,1,4,2.0,6,1,1
6113,3,7,47.0,3.2,-0.66,0.45,1,4,1.0,3,1,1
6114,7,7,29.0,3.2,0.41,0.27,2,3,2.0,3,1,1
6115,8,6,34.0,3.2,0.6,0.26,1,4,1.0,3,1,1
6116,9,7,35.0,3.2,0.92,0.49,1,2,1.0,3,1,1
6117,3,3,36.0,3.2,-0.56,-0.85,1,3,1.0,3,1,1
6118,5,6,34.0,3.2,0.08,0.02,1,4,2.0,4,1,1
6119,3,2,38.0,3.2,-0.59,-1.09,1,4,2.0,3,1,1
6120,7,8,47.0,3.2,0.45,0.68,1,4,2.0,6,1,1
6121,5,5,33.0,3.2,-0.14,-0.12,2,4,1.0,5,1,1
6122,4,5,27.0,3.2,-0.21,-0.1,1,3,2.0,2,1,1
6123,8,8,34.0,3.2,0.63,0.64,1,3,2.0,2,1,1
6124,8,7,41.0,3.2,0.75,0.44,1,3,2.0,3,1,1
6125,3,2,39.0,3.2,-0.59,-1.08,1,3,1.0,4,1,1
6126,9,9,40.0,3.2,0.94,1.19,1,3,1.0,4,1,1
6127,7,7,30.0,3.2,0.51,0.41,1,3,2.0,3,1,1
6128,2,4,36.0,3.2,-1.07,-0.57,1,2,2.0,2,1,1
6129,4,1,37.0,3.2,-0.42,-1.41,1,3,2.0,5,1,1
6130,2,2,36.0,3.2,-0.84,-0.92,1,4,2.0,3,1,1
6131,6,7,37.0,3.2,0.35,0.29,1,4,2.0,1,1,1
6132,2,4,37.0,3.2,-0.79,-0.34,1,4,2.0,3,1,1
6133,3,1,36.0,3.2,-0.59,-1.45,1,2,2.0,3,1,1
6134,10,9,43.0,3.2,1.4,1.02,1,3,1.0,4,1,1
6135,8,9,34.5,3.2,0.82,0.92,1,3,2.0,3,1,1
6136,8,8,36.0,3.2,0.66,0.75,1,5,1.0,4,1,1
6137,5,3,30.0,3.2,0.02,-0.82,1,1,1.0,2,1,1
6138,2,2,41.0,3.2,-0.9,-0.89,1,4,2.0,4,1,1
6139,5,4,31.0,3.2,-0.17,-0.37,1,3,2.0,3,2,1
6140,2,2,34.0,3.2,-0.76,-1.29,1,4,1.0,3,1,0
6141,3,1,33.0,3.2,-0.52,-1.46,1,5,2.0,5,2,1
6142,4,5,36.0,3.2,-0.25,-0.27,1,4,1.0,3,1,1
6143,4,4,37.0,3.2,-0.47,-0.38,1,3,2.0,6,1,1
6144,8,6,32.0,3.2,0.64,0.03,1,3,1.0,2,2,1
6145,1,1,44.0,3.2,-1.69,-2.04,1,3,1.0,5,1,0
6146,7,9,40.0,3.2,0.55,1.0,1,3,1.0,4,1,1
6147,6,4,37.0,3.2,0.2,-0.38,2,3,2.0,6,1,1
6148,4,3,35.0,3.2,-0.45,-0.76,1,3,2.0,5,1,1
6149,10,10,39.0,3.2,1.69,1.78,1,3,1.0,3,1,1
6150,9,10,38.0,3.2,1.12,1.38,1,4,2.0,5,2,1
6151,3,4,33.0,3.2,-0.51,-0.54,1,4,1.0,3,1,1
6152,7,7,41.0,3.2,0.54,0.32,1,4,1.0,3,1,1
6153,7,7,36.0,3.2,0.47,0.46,1,3,1.0,3,1,1
6154,5,3,37.5,3.2,-0.04,-0.75,2,4,1.0,5,1,1
6155,3,5,38.0,3.2,-0.59,-0.2,1,4,2.0,4,1,1
6156,2,2,46.0,3.2,-0.85,-1.06,1,5,2.0,4,1,1
6157,7,6,35.0,3.2,0.35,0.17,1,4,1.0,5,1,1
6158,2,1,21.0,3.2,-1.09,-1.31,1,3,1.0,3,2,1
6159,4,4,35.0,3.2,-0.36,-0.29,1,4,1.0,3,1,1
6160,6,4,40.0,3.2,0.1,-0.51,2,4,2.0,3,1,1
6161,3,3,33.0,3.2,-0.69,-0.62,1,4,1.0,3,1,1
6162,3,2,26.5,3.2,-0.62,-1.16,1,3,1.0,3,1,0
6163,2,4,31.0,3.2,-0.78,-0.54,1,4,2.0,3,1,1
6164,9,9,42.0,3.2,0.99,1.12,1,3,2.0,3,1,1
6165,4,3,36.0,3.2,-0.42,-0.57,1,4,1.0,3,1,0
6166,2,2,37.0,3.2,-0.87,-1.02,1,4,1.0,3,1,1
6167,4,6,31.5,3.2,-0.34,0.13,1,3,1.0,3,1,1
6168,5,7,46.0,3.2,-0.12,0.49,1,4,1.0,4,1,1
6169,3,1,28.0,3.2,-0.67,-1.54,2,2,2.0,4,2,0
6170,5,6,33.0,3.2,-0.07,0.05,1,4,1.0,3,1,1
6171,7,7,32.0,3.2,0.49,0.51,1,2,1.0,2,1,1
6172,3,5,38.0,3.2,-0.59,-0.14,1,3,1.0,3,1,1
6173,5,5,23.0,3.2,0.08,-0.15,1,3,2.0,1,2,1
6174,7,6,40.0,3.2,0.32,0.23,1,4,2.0,3,1,1
6175,9,7,46.0,3.2,1.23,0.43,1,3,1.0,6,1,1
6176,4,7,44.0,3.2,-0.32,0.42,1,3,1.0,4,1,1
6177,10,10,37.0,3.2,1.59,1.68,1,3,2.0,3,1,1
6178,2,4,35.0,3.2,-1.07,-0.29,1,4,2.0,3,1,1
6179,4,6,32.0,3.2,-0.2,0.08,1,3,1.0,3,1,1
6180,8,6,42.0,3.2,0.63,0.01,1,4,2.0,4,1,1
6181,1,1,38.0,3.2,-1.33,-1.56,1,2,2.0,4,2,1
6182,3,3,37.0,3.2,-0.54,-0.63,1,4,1.0,3,1,1
6183,3,4,34.5,3.2,-0.67,-0.34,1,4,1.0,3,1,1
6184,3,6,44.0,3.2,-0.54,0.07,1,4,1.0,4,1,1
6185,5,7,33.0,3.2,-0.15,0.33,1,4,1.0,4,1,1
6186,1,1,29.0,3.2,-1.98,-1.75,1,4,1.0,5,2,1
6187,3,3,38.0,3.2,-0.55,-0.68,1,4,2.0,3,1,1
6188,10,10,34.5,3.2,1.33,1.37,1,4,1.0,3,1,1
6189,5,4,36.0,3.2,-0.13,-0.47,1,3,1.0,3,1,1
6190,8,7,42.0,3.2,0.64,0.46,1,4,1.0,4,1,1
6191,1,1,36.0,3.2,-2.15,-1.33,1,4,1.0,3,1,1
6192,6,9,41.0,3.2,0.31,1.11,1,4,1.0,3,1,1
6193,2,6,35.0,3.2,-0.86,0.1,1,4,2.0,3,1,1
6194,1,3,35.0,3.2,-1.33,-0.85,1,4,1.0,3,1,1
6195,10,10,41.0,3.2,1.53,1.51,1,4,1.0,3,1,1
6196,1,5,32.5,3.2,-1.29,-0.2,2,4,1.0,5,1,1
6197,8,9,40.0,3.2,0.8,0.93,1,4,2.0,5,1,1
6198,8,8,44.0,3.2,0.69,0.56,1,3,1.0,5,1,1
6199,1,1,36.0,3.2,-1.4,-1.49,1,4,2.0,4,1,1
6200,2,7,32.0,3.2,-0.95,0.35,2,3,2.0,5,1,1
6201,4,3,38.0,3.2,-0.28,-0.61,1,4,2.0,4,1,1
6202,4,7,43.0,3.2,-0.29,0.32,1,4,1.0,3,1,1
6203,9,10,45.0,3.2,0.97,1.63,1,4,2.0,4,1,1
6204,1,1,30.0,3.2,-1.49,-1.96,1,3,2.0,4,2,1
6205,6,7,40.0,3.2,0.17,0.52,1,4,1.0,3,1,1
6206,7,8,26.5,3.2,0.29,0.83,1,3,1.0,2,1,1
